experiment_id,selection_mode,dataset_index,path,true_class,predicted_class,confidence,correct,figure_path
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,high_confidence_failure,446,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\PermanentCrop\PermanentCrop_1495.tif,PermanentCrop,Industrial,0.9990547299385071,False,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_high_confidence_failure_00_PermanentCrop_to_Industrial.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,high_confidence_failure,889,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\AnnualCrop\AnnualCrop_127.tif,AnnualCrop,SeaLake,0.9967820644378662,False,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_high_confidence_failure_01_AnnualCrop_to_SeaLake.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,high_confidence_failure,1421,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\HerbaceousVegetation\HerbaceousVegetation_637.tif,HerbaceousVegetation,PermanentCrop,0.9944086670875549,False,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_high_confidence_failure_02_HerbaceousVegetation_to_PermanentCrop.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,high_confidence_failure,4635,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\PermanentCrop\PermanentCrop_2360.tif,PermanentCrop,AnnualCrop,0.9925986528396606,False,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_high_confidence_failure_03_PermanentCrop_to_AnnualCrop.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,high_confidence_failure,3769,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\PermanentCrop\PermanentCrop_2411.tif,PermanentCrop,HerbaceousVegetation,0.991439700126648,False,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_high_confidence_failure_04_PermanentCrop_to_HerbaceousVegetation.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,high_confidence_failure,3430,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\AnnualCrop\AnnualCrop_2025.tif,AnnualCrop,PermanentCrop,0.9908164739608765,False,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_high_confidence_failure_05_AnnualCrop_to_PermanentCrop.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,high_confidence_failure,2872,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\PermanentCrop\PermanentCrop_827.tif,PermanentCrop,AnnualCrop,0.9899144172668457,False,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_high_confidence_failure_06_PermanentCrop_to_AnnualCrop.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,high_confidence_failure,734,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\HerbaceousVegetation\HerbaceousVegetation_2664.tif,HerbaceousVegetation,Highway,0.9875144958496094,False,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_high_confidence_failure_07_HerbaceousVegetation_to_Highway.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,high_confidence_failure,2864,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\PermanentCrop\PermanentCrop_1891.tif,PermanentCrop,HerbaceousVegetation,0.9845137000083923,False,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_high_confidence_failure_08_PermanentCrop_to_HerbaceousVegetation.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,high_confidence_failure,3714,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Pasture\Pasture_474.tif,Pasture,AnnualCrop,0.9844895601272583,False,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_high_confidence_failure_09_Pasture_to_AnnualCrop.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,high_confidence_failure,3761,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\River\River_318.tif,River,AnnualCrop,0.9840636253356934,False,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_high_confidence_failure_10_River_to_AnnualCrop.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,high_confidence_failure,851,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Pasture\Pasture_1157.tif,Pasture,HerbaceousVegetation,0.9823166728019714,False,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_high_confidence_failure_11_Pasture_to_HerbaceousVegetation.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,confusion_pair,1036,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\PermanentCrop\PermanentCrop_88.tif,PermanentCrop,AnnualCrop,0.8280032873153687,False,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_confusion_pair_00_PermanentCrop_to_AnnualCrop.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,confusion_pair,2082,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\PermanentCrop\PermanentCrop_149.tif,PermanentCrop,AnnualCrop,0.7789114117622375,False,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_confusion_pair_01_PermanentCrop_to_AnnualCrop.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,confusion_pair,2335,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\PermanentCrop\PermanentCrop_1187.tif,PermanentCrop,AnnualCrop,0.8230568766593933,False,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_confusion_pair_02_PermanentCrop_to_AnnualCrop.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,confusion_pair,2761,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\PermanentCrop\PermanentCrop_1481.tif,PermanentCrop,AnnualCrop,0.41265949606895447,False,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_confusion_pair_03_PermanentCrop_to_AnnualCrop.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,confusion_pair,2872,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\PermanentCrop\PermanentCrop_827.tif,PermanentCrop,AnnualCrop,0.9899144172668457,False,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_confusion_pair_04_PermanentCrop_to_AnnualCrop.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,confusion_pair,4522,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\PermanentCrop\PermanentCrop_1551.tif,PermanentCrop,AnnualCrop,0.8787004351615906,False,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_confusion_pair_05_PermanentCrop_to_AnnualCrop.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,confusion_pair,4574,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\PermanentCrop\PermanentCrop_1705.tif,PermanentCrop,AnnualCrop,0.8262534141540527,False,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_confusion_pair_06_PermanentCrop_to_AnnualCrop.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,confusion_pair,4635,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\PermanentCrop\PermanentCrop_2360.tif,PermanentCrop,AnnualCrop,0.9925986528396606,False,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_confusion_pair_07_PermanentCrop_to_AnnualCrop.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,confusion_pair,184,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\HerbaceousVegetation\HerbaceousVegetation_1757.tif,HerbaceousVegetation,PermanentCrop,0.7003481388092041,False,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_confusion_pair_00_HerbaceousVegetation_to_PermanentCrop.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,confusion_pair,599,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\HerbaceousVegetation\HerbaceousVegetation_294.tif,HerbaceousVegetation,PermanentCrop,0.5751156210899353,False,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_confusion_pair_01_HerbaceousVegetation_to_PermanentCrop.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,confusion_pair,761,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\HerbaceousVegetation\HerbaceousVegetation_1707.tif,HerbaceousVegetation,PermanentCrop,0.8715275526046753,False,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_confusion_pair_02_HerbaceousVegetation_to_PermanentCrop.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,confusion_pair,771,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\HerbaceousVegetation\HerbaceousVegetation_1101.tif,HerbaceousVegetation,PermanentCrop,0.9298502802848816,False,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_confusion_pair_03_HerbaceousVegetation_to_PermanentCrop.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,confusion_pair,1208,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\HerbaceousVegetation\HerbaceousVegetation_335.tif,HerbaceousVegetation,PermanentCrop,0.4082106053829193,False,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_confusion_pair_04_HerbaceousVegetation_to_PermanentCrop.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,confusion_pair,1421,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\HerbaceousVegetation\HerbaceousVegetation_637.tif,HerbaceousVegetation,PermanentCrop,0.9944086670875549,False,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_confusion_pair_05_HerbaceousVegetation_to_PermanentCrop.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,confusion_pair,2765,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\HerbaceousVegetation\HerbaceousVegetation_301.tif,HerbaceousVegetation,PermanentCrop,0.4981100261211395,False,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_confusion_pair_06_HerbaceousVegetation_to_PermanentCrop.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,confusion_pair,3809,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\HerbaceousVegetation\HerbaceousVegetation_2740.tif,HerbaceousVegetation,PermanentCrop,0.5957868695259094,False,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_confusion_pair_07_HerbaceousVegetation_to_PermanentCrop.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,confusion_pair,57,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\AnnualCrop\AnnualCrop_2533.tif,AnnualCrop,PermanentCrop,0.8491782546043396,False,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_confusion_pair_00_AnnualCrop_to_PermanentCrop.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,confusion_pair,327,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\AnnualCrop\AnnualCrop_2963.tif,AnnualCrop,PermanentCrop,0.6892989873886108,False,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_confusion_pair_01_AnnualCrop_to_PermanentCrop.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,confusion_pair,612,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\AnnualCrop\AnnualCrop_2385.tif,AnnualCrop,PermanentCrop,0.6498456597328186,False,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_confusion_pair_02_AnnualCrop_to_PermanentCrop.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,confusion_pair,790,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\AnnualCrop\AnnualCrop_2087.tif,AnnualCrop,PermanentCrop,0.5160764455795288,False,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_confusion_pair_03_AnnualCrop_to_PermanentCrop.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,confusion_pair,791,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\AnnualCrop\AnnualCrop_159.tif,AnnualCrop,PermanentCrop,0.9481223225593567,False,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_confusion_pair_04_AnnualCrop_to_PermanentCrop.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,confusion_pair,1190,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\AnnualCrop\AnnualCrop_218.tif,AnnualCrop,PermanentCrop,0.8272950649261475,False,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_confusion_pair_05_AnnualCrop_to_PermanentCrop.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,confusion_pair,1583,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\AnnualCrop\AnnualCrop_1969.tif,AnnualCrop,PermanentCrop,0.6649513244628906,False,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_confusion_pair_06_AnnualCrop_to_PermanentCrop.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,confusion_pair,2527,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\AnnualCrop\AnnualCrop_613.tif,AnnualCrop,PermanentCrop,0.8123122453689575,False,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_confusion_pair_07_AnnualCrop_to_PermanentCrop.png
