sample_index,batch_index,band_index,band_name,true_label,baseline_pred,baseline_confidence,target_class,baseline_target_confidence,occluded_pred,occluded_confidence,occluded_target_confidence,confidence_drop,prediction_changed,metadata
4862,151,0,B4,1,1,0.8193019032478333,1,0.8193019032478333,2,0.9069591164588928,0.069915272295475,0.7493866086006165,True,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Forest\\Forest_794.tif', 'class_name': 'Forest'}"
4863,151,0,B4,3,3,0.9948350191116333,3,0.9948350191116333,3,0.9392180442810059,0.9392180442810059,0.05561697483062744,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Highway\\Highway_346.tif', 'class_name': 'Highway'}"
4832,151,1,B3,6,6,0.9368747472763062,6,0.9368747472763062,9,0.8520978093147278,0.0003430796496104449,0.936531662940979,True,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\PermanentCrop\\PermanentCrop_1756.tif', 'class_name': 'PermanentCrop'}"
4833,151,1,B3,8,8,0.999757707118988,8,0.999757707118988,8,0.9999860525131226,0.9999860525131226,-0.00022834539413452148,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\River\\River_1496.tif', 'class_name': 'River'}"
4834,151,1,B3,9,9,0.9999914169311523,9,0.9999914169311523,9,0.9999947547912598,0.9999947547912598,-3.337860107421875e-06,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\SeaLake\\SeaLake_1010.tif', 'class_name': 'SeaLake'}"
4835,151,1,B3,0,0,0.8982925415039062,0,0.8982925415039062,9,0.6611990332603455,0.2975262403488159,0.6007663011550903,True,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\AnnualCrop\\AnnualCrop_2425.tif', 'class_name': 'AnnualCrop'}"
4836,151,1,B3,0,0,0.9618440866470337,0,0.9618440866470337,8,0.5372634530067444,0.266144722700119,0.6956993341445923,True,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\AnnualCrop\\AnnualCrop_43.tif', 'class_name': 'AnnualCrop'}"
4837,151,1,B3,7,7,0.9999738931655884,7,0.9999738931655884,0,0.8710224032402039,0.009089726023375988,0.9908841848373413,True,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Residential\\Residential_1694.tif', 'class_name': 'Residential'}"
4838,151,1,B3,2,2,0.9521716833114624,2,0.9521716833114624,9,0.9241285920143127,0.0007978783687576652,0.951373815536499,True,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\HerbaceousVegetation\\HerbaceousVegetation_2860.tif', 'class_name': 'HerbaceousVegetation'}"
4839,151,1,B3,7,7,1.0,7,1.0,1,0.8802601099014282,0.0051492792554199696,0.9948506951332092,True,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Residential\\Residential_2955.tif', 'class_name': 'Residential'}"
4840,151,1,B3,4,6,0.775057852268219,6,0.775057852268219,5,0.7003477215766907,0.007841954939067364,0.7672159075737,True,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Industrial\\Industrial_1413.tif', 'class_name': 'Industrial'}"
4841,151,1,B3,5,5,0.9997348189353943,5,0.9997348189353943,5,0.9051511883735657,0.9051511883735657,0.09458363056182861,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Pasture\\Pasture_27.tif', 'class_name': 'Pasture'}"
4842,151,1,B3,6,6,0.9999330043792725,6,0.9999330043792725,0,0.637269139289856,0.0031553006265312433,0.9967777132987976,True,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\PermanentCrop\\PermanentCrop_1454.tif', 'class_name': 'PermanentCrop'}"
4843,151,1,B3,8,8,0.9999985694885254,8,0.9999985694885254,8,0.9999935626983643,0.9999935626983643,5.0067901611328125e-06,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\River\\River_2292.tif', 'class_name': 'River'}"
4844,151,1,B3,7,7,0.999998927116394,7,0.999998927116394,9,0.715476930141449,0.0379488430917263,0.9620500802993774,True,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Residential\\Residential_365.tif', 'class_name': 'Residential'}"
4845,151,1,B3,0,0,0.9985437393188477,0,0.9985437393188477,0,0.5801842212677002,0.5801842212677002,0.41835951805114746,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\AnnualCrop\\AnnualCrop_949.tif', 'class_name': 'AnnualCrop'}"
4846,151,1,B3,0,0,0.96099454164505,0,0.96099454164505,9,0.9971889853477478,0.0004851285775657743,0.9605094194412231,True,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\AnnualCrop\\AnnualCrop_738.tif', 'class_name': 'AnnualCrop'}"
4847,151,1,B3,3,3,0.9475217461585999,3,0.9475217461585999,8,0.9943698048591614,0.0019922133069485426,0.9455295205116272,True,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Highway\\Highway_445.tif', 'class_name': 'Highway'}"
4848,151,1,B3,8,8,0.9812666177749634,8,0.9812666177749634,8,0.9979326725006104,0.9979326725006104,-0.016666054725646973,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\River\\River_901.tif', 'class_name': 'River'}"
4849,151,1,B3,6,6,0.7839125990867615,6,0.7839125990867615,5,0.556387722492218,0.00158023985568434,0.7823323607444763,True,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\PermanentCrop\\PermanentCrop_672.tif', 'class_name': 'PermanentCrop'}"
4850,151,1,B3,0,0,0.9981207251548767,0,0.9981207251548767,0,0.9996682405471802,0.9996682405471802,-0.0015475153923034668,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\AnnualCrop\\AnnualCrop_1874.tif', 'class_name': 'AnnualCrop'}"
4851,151,1,B3,8,8,0.999970555305481,8,0.999970555305481,8,0.999988317489624,0.999988317489624,-1.7762184143066406e-05,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\River\\River_1089.tif', 'class_name': 'River'}"
4852,151,1,B3,2,2,0.7684231996536255,2,0.7684231996536255,9,0.999575674533844,4.056611214764416e-05,0.7683826088905334,True,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\HerbaceousVegetation\\HerbaceousVegetation_831.tif', 'class_name': 'HerbaceousVegetation'}"
4853,151,1,B3,9,9,1.0,9,1.0,9,1.0,1.0,0.0,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\SeaLake\\SeaLake_2259.tif', 'class_name': 'SeaLake'}"
4854,151,1,B3,6,6,0.9999041557312012,6,0.9999041557312012,0,0.6995277404785156,0.004154364578425884,0.9957497715950012,True,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\PermanentCrop\\PermanentCrop_652.tif', 'class_name': 'PermanentCrop'}"
4855,151,1,B3,8,8,0.9932195544242859,8,0.9932195544242859,8,0.7701070308685303,0.7701070308685303,0.22311252355575562,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\River\\River_2133.tif', 'class_name': 'River'}"
4856,151,1,B3,3,3,0.9989252686500549,3,0.9989252686500549,3,0.9804764986038208,0.9804764986038208,0.01844877004623413,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Highway\\Highway_1818.tif', 'class_name': 'Highway'}"
4857,151,1,B3,0,0,0.9942423701286316,0,0.9942423701286316,0,0.9968194961547852,0.9968194961547852,-0.0025771260261535645,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\AnnualCrop\\AnnualCrop_1153.tif', 'class_name': 'AnnualCrop'}"
4858,151,1,B3,1,1,0.9996991157531738,1,0.9996991157531738,1,0.9770151376724243,0.9770151376724243,0.02268397808074951,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Forest\\Forest_632.tif', 'class_name': 'Forest'}"
4859,151,1,B3,9,9,0.9999619722366333,9,0.9999619722366333,9,0.9999970197677612,0.9999970197677612,-3.504753112792969e-05,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\SeaLake\\SeaLake_20.tif', 'class_name': 'SeaLake'}"
4860,151,1,B3,2,2,0.9705352783203125,2,0.9705352783203125,9,0.9989018440246582,0.00025852571707218885,0.9702767729759216,True,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\HerbaceousVegetation\\HerbaceousVegetation_1111.tif', 'class_name': 'HerbaceousVegetation'}"
4861,151,1,B3,1,1,0.9806964993476868,1,0.9806964993476868,1,0.9918286204338074,0.9918286204338074,-0.011132121086120605,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Forest\\Forest_387.tif', 'class_name': 'Forest'}"
4862,151,1,B3,1,1,0.8193019032478333,1,0.8193019032478333,1,0.7690901756286621,0.7690901756286621,0.05021172761917114,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Forest\\Forest_794.tif', 'class_name': 'Forest'}"
4863,151,1,B3,3,3,0.9948350191116333,3,0.9948350191116333,3,0.5685851573944092,0.5685851573944092,0.4262498617172241,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Highway\\Highway_346.tif', 'class_name': 'Highway'}"
4832,151,2,B2,6,6,0.9368747472763062,6,0.9368747472763062,4,0.9099595546722412,0.0007408314268104732,0.9361339211463928,True,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\PermanentCrop\\PermanentCrop_1756.tif', 'class_name': 'PermanentCrop'}"
4833,151,2,B2,8,8,0.999757707118988,8,0.999757707118988,8,0.9999700784683228,0.9999700784683228,-0.0002123713493347168,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\River\\River_1496.tif', 'class_name': 'River'}"
4834,151,2,B2,9,9,0.9999914169311523,9,0.9999914169311523,9,0.9996961355209351,0.9996961355209351,0.00029528141021728516,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\SeaLake\\SeaLake_1010.tif', 'class_name': 'SeaLake'}"
4835,151,2,B2,0,0,0.8982925415039062,0,0.8982925415039062,0,0.8717249035835266,0.8717249035835266,0.02656763792037964,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\AnnualCrop\\AnnualCrop_2425.tif', 'class_name': 'AnnualCrop'}"
4836,151,2,B2,0,0,0.9618440866470337,0,0.9618440866470337,8,0.9823170900344849,0.0033095611725002527,0.9585345387458801,True,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\AnnualCrop\\AnnualCrop_43.tif', 'class_name': 'AnnualCrop'}"
4837,151,2,B2,7,7,0.9999738931655884,7,0.9999738931655884,7,0.42765066027641296,0.42765066027641296,0.572323203086853,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Residential\\Residential_1694.tif', 'class_name': 'Residential'}"
4838,151,2,B2,2,2,0.9521716833114624,2,0.9521716833114624,2,0.8736856579780579,0.8736856579780579,0.07848602533340454,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\HerbaceousVegetation\\HerbaceousVegetation_2860.tif', 'class_name': 'HerbaceousVegetation'}"
4839,151,2,B2,7,7,1.0,7,1.0,7,0.6287309527397156,0.6287309527397156,0.3712690472602844,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Residential\\Residential_2955.tif', 'class_name': 'Residential'}"
4840,151,2,B2,4,6,0.775057852268219,6,0.775057852268219,9,0.3478379547595978,0.015285694971680641,0.7597721815109253,True,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Industrial\\Industrial_1413.tif', 'class_name': 'Industrial'}"
4841,151,2,B2,5,5,0.9997348189353943,5,0.9997348189353943,5,0.9897229671478271,0.9897229671478271,0.010011851787567139,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Pasture\\Pasture_27.tif', 'class_name': 'Pasture'}"
4842,151,2,B2,6,6,0.9999330043792725,6,0.9999330043792725,4,0.6995669007301331,0.2744213342666626,0.7255116701126099,True,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\PermanentCrop\\PermanentCrop_1454.tif', 'class_name': 'PermanentCrop'}"
4843,151,2,B2,8,8,0.9999985694885254,8,0.9999985694885254,8,0.9998953342437744,0.9998953342437744,0.00010323524475097656,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\River\\River_2292.tif', 'class_name': 'River'}"
4844,151,2,B2,7,7,0.999998927116394,7,0.999998927116394,7,0.5795686841011047,0.5795686841011047,0.4204302430152893,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Residential\\Residential_365.tif', 'class_name': 'Residential'}"
4845,151,2,B2,0,0,0.9985437393188477,0,0.9985437393188477,0,0.9863476753234863,0.9863476753234863,0.012196063995361328,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\AnnualCrop\\AnnualCrop_949.tif', 'class_name': 'AnnualCrop'}"
4846,151,2,B2,0,0,0.96099454164505,0,0.96099454164505,0,0.35997745394706726,0.35997745394706726,0.6010171175003052,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\AnnualCrop\\AnnualCrop_738.tif', 'class_name': 'AnnualCrop'}"
4847,151,2,B2,3,3,0.9475217461585999,3,0.9475217461585999,3,0.9980756044387817,0.9980756044387817,-0.050553858280181885,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Highway\\Highway_445.tif', 'class_name': 'Highway'}"
4848,151,2,B2,8,8,0.9812666177749634,8,0.9812666177749634,8,0.9996744394302368,0.9996744394302368,-0.018407821655273438,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\River\\River_901.tif', 'class_name': 'River'}"
4849,151,2,B2,6,6,0.7839125990867615,6,0.7839125990867615,2,0.9864882826805115,0.00012369758042041212,0.7837889194488525,True,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\PermanentCrop\\PermanentCrop_672.tif', 'class_name': 'PermanentCrop'}"
4850,151,2,B2,0,0,0.9981207251548767,0,0.9981207251548767,0,0.998603880405426,0.998603880405426,-0.0004831552505493164,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\AnnualCrop\\AnnualCrop_1874.tif', 'class_name': 'AnnualCrop'}"
4851,151,2,B2,8,8,0.999970555305481,8,0.999970555305481,8,0.999692440032959,0.999692440032959,0.00027811527252197266,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\River\\River_1089.tif', 'class_name': 'River'}"
4852,151,2,B2,2,2,0.7684231996536255,2,0.7684231996536255,2,0.9629248976707458,0.9629248976707458,-0.19450169801712036,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\HerbaceousVegetation\\HerbaceousVegetation_831.tif', 'class_name': 'HerbaceousVegetation'}"
4853,151,2,B2,9,9,1.0,9,1.0,9,1.0,1.0,0.0,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\SeaLake\\SeaLake_2259.tif', 'class_name': 'SeaLake'}"
4854,151,2,B2,6,6,0.9999041557312012,6,0.9999041557312012,5,0.5637266039848328,0.21420535445213318,0.7856987714767456,True,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\PermanentCrop\\PermanentCrop_652.tif', 'class_name': 'PermanentCrop'}"
4855,151,2,B2,8,8,0.9932195544242859,8,0.9932195544242859,8,0.9987132549285889,0.9987132549285889,-0.0054937005043029785,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\River\\River_2133.tif', 'class_name': 'River'}"
4856,151,2,B2,3,3,0.9989252686500549,3,0.9989252686500549,5,0.5779361724853516,0.08267373591661453,0.916251540184021,True,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Highway\\Highway_1818.tif', 'class_name': 'Highway'}"
4857,151,2,B2,0,0,0.9942423701286316,0,0.9942423701286316,0,0.9945769309997559,0.9945769309997559,-0.0003345608711242676,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\AnnualCrop\\AnnualCrop_1153.tif', 'class_name': 'AnnualCrop'}"
4858,151,2,B2,1,1,0.9996991157531738,1,0.9996991157531738,1,0.9931796789169312,0.9931796789169312,0.006519436836242676,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Forest\\Forest_632.tif', 'class_name': 'Forest'}"
4859,151,2,B2,9,9,0.9999619722366333,9,0.9999619722366333,9,0.9971542358398438,0.9971542358398438,0.0028077363967895508,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\SeaLake\\SeaLake_20.tif', 'class_name': 'SeaLake'}"
4860,151,2,B2,2,2,0.9705352783203125,2,0.9705352783203125,2,0.9985612034797668,0.9985612034797668,-0.028025925159454346,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\HerbaceousVegetation\\HerbaceousVegetation_1111.tif', 'class_name': 'HerbaceousVegetation'}"
4861,151,2,B2,1,1,0.9806964993476868,1,0.9806964993476868,8,0.42324498295783997,0.3931634724140167,0.5875329971313477,True,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Forest\\Forest_387.tif', 'class_name': 'Forest'}"
4862,151,2,B2,1,1,0.8193019032478333,1,0.8193019032478333,2,0.6137968301773071,0.36562439799308777,0.4536775052547455,True,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Forest\\Forest_794.tif', 'class_name': 'Forest'}"
4863,151,2,B2,3,3,0.9948350191116333,3,0.9948350191116333,3,0.5008043050765991,0.5008043050765991,0.4940307140350342,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Highway\\Highway_346.tif', 'class_name': 'Highway'}"
4832,151,3,B5,6,6,0.9368747472763062,6,0.9368747472763062,6,0.7532522678375244,0.7532522678375244,0.18362247943878174,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\PermanentCrop\\PermanentCrop_1756.tif', 'class_name': 'PermanentCrop'}"
4833,151,3,B5,8,8,0.999757707118988,8,0.999757707118988,8,0.999886155128479,0.999886155128479,-0.0001284480094909668,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\River\\River_1496.tif', 'class_name': 'River'}"
4834,151,3,B5,9,9,0.9999914169311523,9,0.9999914169311523,9,0.9999953508377075,0.9999953508377075,-3.933906555175781e-06,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\SeaLake\\SeaLake_1010.tif', 'class_name': 'SeaLake'}"
4835,151,3,B5,0,0,0.8982925415039062,0,0.8982925415039062,0,0.9004856944084167,0.9004856944084167,-0.002193152904510498,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\AnnualCrop\\AnnualCrop_2425.tif', 'class_name': 'AnnualCrop'}"
4836,151,3,B5,0,0,0.9618440866470337,0,0.9618440866470337,0,0.980010449886322,0.980010449886322,-0.01816636323928833,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\AnnualCrop\\AnnualCrop_43.tif', 'class_name': 'AnnualCrop'}"
4837,151,3,B5,7,7,0.9999738931655884,7,0.9999738931655884,7,0.9999891519546509,0.9999891519546509,-1.52587890625e-05,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Residential\\Residential_1694.tif', 'class_name': 'Residential'}"
4838,151,3,B5,2,2,0.9521716833114624,2,0.9521716833114624,2,0.8589357733726501,0.8589357733726501,0.09323590993881226,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\HerbaceousVegetation\\HerbaceousVegetation_2860.tif', 'class_name': 'HerbaceousVegetation'}"
4839,151,3,B5,7,7,1.0,7,1.0,7,1.0,1.0,0.0,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Residential\\Residential_2955.tif', 'class_name': 'Residential'}"
4840,151,3,B5,4,6,0.775057852268219,6,0.775057852268219,4,0.4187392592430115,0.3658459782600403,0.4092118740081787,True,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Industrial\\Industrial_1413.tif', 'class_name': 'Industrial'}"
4841,151,3,B5,5,5,0.9997348189353943,5,0.9997348189353943,5,0.9997157454490662,0.9997157454490662,1.9073486328125e-05,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Pasture\\Pasture_27.tif', 'class_name': 'Pasture'}"
4842,151,3,B5,6,6,0.9999330043792725,6,0.9999330043792725,6,0.999941349029541,0.999941349029541,-8.344650268554688e-06,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\PermanentCrop\\PermanentCrop_1454.tif', 'class_name': 'PermanentCrop'}"
4843,151,3,B5,8,8,0.9999985694885254,8,0.9999985694885254,8,0.9999959468841553,0.9999959468841553,2.6226043701171875e-06,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\River\\River_2292.tif', 'class_name': 'River'}"
4844,151,3,B5,7,7,0.999998927116394,7,0.999998927116394,7,0.9999997615814209,0.9999997615814209,-8.344650268554688e-07,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Residential\\Residential_365.tif', 'class_name': 'Residential'}"
