class,path,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B10,B11,B12
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_769.tif,1210.327880859375,906.088134765625,654.760009765625,376.6015625,316.984130859375,284.79150390625,271.66748046875,223.126220703125,69.43994140625,5.749755859375,66.087646484375,40.625732421875,221.876708984375
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_77.tif,1198.633056640625,965.3681640625,938.697509765625,673.86572265625,957.318603515625,638.12548828125,641.9228515625,507.203369140625,100.716064453125,7.04248046875,108.97607421875,77.072265625,432.987548828125
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_770.tif,1313.18603515625,1167.515869140625,1166.903076171875,1129.57666015625,1083.97900390625,767.376708984375,797.65966796875,658.0498046875,167.783935546875,25.060302734375,134.325927734375,69.916259765625,590.306884765625
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_771.tif,1183.064208984375,850.078369140625,532.79443359375,266.805419921875,223.744873046875,209.893798828125,195.1083984375,155.043701171875,60.914306640625,8.00537109375,28.315185546875,17.581787109375,146.93212890625
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_772.tif,1093.715576171875,740.8017578125,477.179931640625,285.433837890625,284.2373046875,331.8828125,344.022216796875,315.828125,173.015625,9.558837890625,159.19970703125,90.720703125,328.675048828125
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_773.tif,1071.547119140625,756.93017578125,509.49072265625,280.260986328125,226.942626953125,195.616455078125,178.35498046875,145.310302734375,57.546142578125,7.067626953125,23.50048828125,14.724853515625,130.9345703125
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_774.tif,1498.89501953125,1374.22021484375,1384.98681640625,1273.157958984375,1168.675537109375,915.126953125,1002.995361328125,858.5,155.071044921875,7.553955078125,457.515625,270.122802734375,849.143310546875
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_775.tif,1051.5390625,712.631103515625,427.69384765625,238.84716796875,198.390869140625,182.797119140625,165.64501953125,133.37939453125,55.23681640625,7.066162109375,22.006591796875,14.2080078125,120.575439453125
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_776.tif,1224.73681640625,940.482666015625,822.4228515625,472.635986328125,549.400634765625,331.575927734375,326.772705078125,264.518310546875,68.01025390625,5.456298828125,55.273193359375,29.43310546875,240.74560546875
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_777.tif,1428.884521484375,1220.609375,1146.382080078125,1024.6123046875,949.02587890625,574.31982421875,547.508544921875,450.365966796875,100.6396484375,10.703125,64.978271484375,38.873779296875,371.06494140625
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_778.tif,1155.33642578125,919.148193359375,645.078125,246.344970703125,196.671630859375,174.70849609375,164.6279296875,131.71630859375,46.1416015625,5.529541015625,23.747314453125,13.280517578125,123.638427734375
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_779.tif,1148.558837890625,808.507568359375,590.179443359375,340.2578125,297.76171875,292.844970703125,295.32421875,240.051025390625,78.346435546875,6.61572265625,44.770751953125,23.570556640625,234.50830078125
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_78.tif,1123.97021484375,786.3212890625,535.609619140625,397.228759765625,442.65087890625,542.005615234375,583.48974609375,560.904052734375,341.062255859375,11.57421875,520.441650390625,314.5791015625,613.832763671875
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_780.tif,1050.549560546875,715.874755859375,435.928466796875,246.374755859375,207.30517578125,198.14453125,184.4619140625,150.2080078125,63.3955078125,7.61962890625,31.968994140625,19.42529296875,141.572265625
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_781.tif,1511.21044921875,1261.059814453125,1220.454345703125,786.562255859375,807.21484375,499.457275390625,488.9345703125,382.40185546875,77.3818359375,6.944580078125,73.123779296875,38.024658203125,350.50390625
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_782.tif,1144.6435546875,834.40087890625,560.317626953125,294.13525390625,259.091552734375,292.428466796875,293.859375,244.64794921875,86.64892578125,8.16845703125,66.89697265625,35.57177734375,243.09033203125
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_783.tif,1174.431884765625,841.864990234375,527.196533203125,264.44677734375,220.556640625,204.103515625,189.371826171875,149.962158203125,60.030029296875,8.154052734375,26.928466796875,16.042724609375,142.115478515625
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_784.tif,1227.326904296875,932.932373046875,693.66650390625,406.27001953125,337.053466796875,291.141357421875,279.966552734375,228.28759765625,70.2939453125,6.057373046875,66.42333984375,41.02490234375,224.8671875
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_785.tif,1228.53271484375,946.116943359375,758.718994140625,441.188720703125,341.94189453125,264.17431640625,251.5966796875,202.3017578125,60.0595703125,5.416748046875,47.04833984375,28.930908203125,193.3798828125
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_786.tif,1180.91552734375,962.003173828125,1007.679443359375,685.858154296875,691.703857421875,341.027587890625,328.7578125,264.864990234375,63.5087890625,7.7529296875,51.389892578125,36.47314453125,218.568115234375
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_787.tif,1453.087158203125,1244.999267578125,1252.36279296875,904.5048828125,1412.340087890625,1239.376708984375,1311.051025390625,1084.650390625,166.23828125,9.27294921875,310.252197265625,213.470703125,969.82177734375
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_788.tif,1112.55322265625,784.725341796875,509.158935546875,260.05078125,223.501220703125,231.255859375,220.0166015625,179.85107421875,69.5791015625,7.64794921875,36.862060546875,20.482666015625,174.51611328125
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_789.tif,1443.004638671875,1235.574951171875,1147.70947265625,869.099853515625,734.186767578125,407.8671875,379.757080078125,313.0849609375,95.109375,10.53564453125,73.39208984375,52.1044921875,269.107177734375
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_79.tif,1161.62255859375,846.97705078125,630.858642578125,383.53955078125,339.539306640625,278.36962890625,267.78466796875,211.99072265625,70.66162109375,6.14892578125,100.311767578125,72.083740234375,218.3203125
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_790.tif,1234.887939453125,921.516845703125,677.212158203125,411.503173828125,343.9375,304.658447265625,293.23681640625,239.669189453125,66.14306640625,5.427978515625,54.225341796875,31.648193359375,228.272705078125
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_791.tif,1449.39208984375,1247.60595703125,1180.28369140625,1009.336669921875,904.7021484375,535.102783203125,505.47314453125,417.687744140625,100.178466796875,10.135986328125,75.804931640625,51.319580078125,348.5126953125
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_792.tif,1140.73046875,901.367431640625,645.374755859375,248.39306640625,199.236572265625,184.864501953125,174.9033203125,139.938232421875,49.66552734375,5.28173828125,32.447265625,19.599609375,132.833740234375
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_793.tif,1169.40185546875,858.62939453125,645.9365234375,409.84765625,383.735107421875,249.408935546875,228.313720703125,184.609130859375,61.26806640625,7.36767578125,22.28173828125,11.607421875,156.68115234375
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_794.tif,1127.485595703125,855.183837890625,791.66748046875,465.963623046875,655.587158203125,621.635009765625,673.236328125,599.12744140625,162.909423828125,7.332763671875,322.341796875,189.72998046875,617.257568359375
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_795.tif,1152.022216796875,824.492919921875,561.382568359375,324.722900390625,293.39453125,308.28857421875,309.0380859375,253.24609375,79.6376953125,7.71923828125,57.09423828125,30.529052734375,248.86181640625
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_796.tif,1129.65478515625,816.445068359375,562.71923828125,324.7646484375,290.337890625,327.3662109375,334.730224609375,275.45068359375,87.507080078125,7.737548828125,75.830322265625,48.281494140625,274.42822265625
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_797.tif,1205.893798828125,919.7060546875,827.327880859375,565.6982421875,705.75341796875,732.7451171875,798.275146484375,739.96484375,292.60888671875,5.01025390625,462.073974609375,252.427734375,791.617431640625
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_798.tif,1213.322021484375,905.756103515625,634.07177734375,424.9111328125,390.552490234375,418.251708984375,425.611328125,346.36865234375,103.17138671875,8.54541015625,184.859375,140.979736328125,380.826171875
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_799.tif,1119.088134765625,796.861572265625,557.07666015625,328.833740234375,288.948974609375,254.387451171875,245.384765625,196.736328125,63.79931640625,6.2919921875,77.2119140625,49.2802734375,198.5283203125
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_8.tif,1142.723876953125,819.798583984375,544.386962890625,328.5048828125,295.8173828125,317.165771484375,317.41748046875,263.57666015625,86.950927734375,10.2333984375,84.634033203125,56.7548828125,264.56982421875
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_80.tif,1056.51513671875,712.9541015625,443.277099609375,261.09228515625,262.0400390625,402.341552734375,452.05419921875,404.98876953125,140.09375,7.809326171875,158.239013671875,68.149658203125,442.882080078125
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_800.tif,1173.5185546875,994.09326171875,942.626708984375,436.782958984375,342.35986328125,284.591552734375,279.786376953125,234.187744140625,95.417236328125,7.267822265625,75.391845703125,46.0126953125,228.578369140625
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_801.tif,1124.19384765625,781.67529296875,467.780517578125,248.202880859375,212.009521484375,183.516357421875,160.168212890625,133.5576171875,63.189697265625,7.987060546875,27.9697265625,17.371337890625,122.52490234375
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_802.tif,1315.90771484375,1224.54541015625,1140.637939453125,367.093505859375,267.224853515625,205.449462890625,200.0224609375,157.809814453125,52.462158203125,6.120849609375,33.213623046875,17.98486328125,148.402099609375
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_803.tif,1074.750732421875,761.028564453125,515.53369140625,278.673095703125,227.068359375,196.409912109375,179.77734375,145.4501953125,58.624267578125,7.352783203125,25.757080078125,17.73046875,131.123779296875
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_804.tif,1314.41748046875,974.351806640625,736.6923828125,443.5927734375,379.28173828125,404.3623046875,397.517822265625,326.56640625,92.12353515625,6.88525390625,74.269775390625,42.9169921875,329.918701171875
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_805.tif,1606.556884765625,1217.151123046875,876.54296875,562.2138671875,484.404052734375,413.362060546875,379.358154296875,313.67041015625,106.89306640625,6.54052734375,68.813232421875,27.70849609375,301.0322265625
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_806.tif,1210.919189453125,901.7353515625,625.70166015625,417.53466796875,384.197509765625,420.7490234375,432.212890625,351.8330078125,104.197265625,8.391845703125,176.365234375,134.361328125,384.211669921875
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_807.tif,1180.08447265625,848.896484375,542.16162109375,272.4306640625,230.934326171875,227.244140625,215.569091796875,172.2001953125,65.581298828125,7.9677734375,35.478271484375,19.831787109375,167.815673828125
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_808.tif,1416.1982421875,1207.51611328125,1219.8779296875,721.470703125,669.718994140625,498.163818359375,489.08837890625,463.810302734375,144.035400390625,9.309814453125,324.11328125,251.429443359375,441.191650390625
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_809.tif,1111.75927734375,776.798095703125,463.427978515625,239.038330078125,201.867431640625,173.16455078125,152.74853515625,127.004150390625,59.257080078125,8.01416015625,23.654541015625,10.1640625,113.469482421875
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_81.tif,1076.4912109375,842.44287109375,625.35693359375,304.404541015625,264.080322265625,268.546142578125,261.18798828125,214.679443359375,85.660888671875,11.560546875,42.58837890625,22.68896484375,210.9208984375
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_810.tif,1428.106689453125,1222.341796875,1128.4296875,824.95703125,687.031494140625,385.693603515625,358.1640625,295.5380859375,88.781982421875,9.128662109375,64.794677734375,44.844482421875,253.537109375
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_811.tif,1168.561767578125,940.952392578125,687.57177734375,269.718017578125,215.415771484375,193.774658203125,187.677490234375,149.218994140625,57.543701171875,5.54248046875,42.08349609375,23.40869140625,144.476806640625
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_812.tif,1047.978515625,713.480224609375,433.8662109375,247.771240234375,209.7333984375,198.033447265625,182.729736328125,150.726318359375,65.81591796875,13.238525390625,31.04296875,18.47216796875,140.544189453125
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_813.tif,1351.43408203125,1168.495361328125,1069.985107421875,1083.851318359375,1105.231689453125,958.1923828125,986.522216796875,837.05908203125,171.276123046875,8.949462890625,218.01171875,177.443359375,797.472900390625
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_814.tif,1390.723388671875,1269.680908203125,1280.31396484375,906.808837890625,782.9853515625,336.337646484375,330.5986328125,256.584228515625,60.844482421875,6.6044921875,25.911865234375,19.093505859375,199.655517578125
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_815.tif,1085.576171875,775.810791015625,545.804443359375,290.928466796875,238.2802734375,208.3916015625,195.187255859375,156.94580078125,62.134765625,7.691162109375,27.155029296875,16.499267578125,143.28466796875
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_816.tif,1197.923583984375,865.947998046875,610.335205078125,386.653076171875,341.017333984375,281.950927734375,267.97265625,214.2578125,69.03173828125,5.115966796875,43.913330078125,25.3486328125,211.228271484375
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_817.tif,1812.279296875,1316.783935546875,890.347900390625,632.4189453125,677.058837890625,855.013916015625,903.564453125,849.592041015625,349.26171875,12.489990234375,552.581298828125,368.60009765625,923.185546875
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_818.tif,1083.314208984375,784.802001953125,566.65380859375,309.125732421875,251.265869140625,209.410888671875,196.518798828125,158.848876953125,61.75830078125,6.89990234375,32.013671875,20.174560546875,145.345458984375
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_819.tif,1156.932861328125,856.577392578125,628.7490234375,308.01220703125,258.323486328125,246.952880859375,236.974609375,192.019287109375,62.02783203125,6.58447265625,47.954345703125,26.287109375,188.041015625
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_82.tif,1028.495361328125,698.10107421875,417.637939453125,228.010498046875,192.193359375,188.60595703125,176.096435546875,141.836181640625,60.015869140625,6.798583984375,22.193603515625,10.27099609375,131.79150390625
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_820.tif,1222.77001953125,927.60205078125,786.656494140625,561.505615234375,720.68603515625,720.9541015625,770.06982421875,671.111328125,188.805908203125,7.961181640625,381.462890625,255.53759765625,686.80078125
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_821.tif,1103.102294921875,767.143310546875,457.61376953125,242.47900390625,206.8974609375,178.0478515625,156.10498046875,131.39453125,63.75390625,8.287353515625,28.50927734375,16.34912109375,121.090087890625
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_822.tif,1110.43798828125,768.37939453125,454.798095703125,236.07958984375,198.41162109375,171.37841796875,147.97412109375,123.021484375,58.4638671875,8.134033203125,16.473388671875,7.34326171875,111.8017578125
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_823.tif,1046.793701171875,717.684814453125,443.0712890625,252.118896484375,219.451904296875,190.181884765625,172.53662109375,141.7109375,71.1630859375,7.927001953125,34.15966796875,17.7021484375,126.599609375
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_824.tif,1371.8515625,1236.671875,1231.455810546875,880.42724609375,767.739990234375,343.009765625,336.810791015625,262.064697265625,61.1962890625,6.45751953125,27.765869140625,19.396240234375,206.434814453125
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_825.tif,1140.44775390625,886.889404296875,604.86279296875,255.504150390625,209.8759765625,198.501220703125,190.132080078125,152.7529296875,53.90771484375,5.44970703125,47.396240234375,28.5791015625,145.343994140625
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_826.tif,1079.5048828125,768.902099609375,527.85107421875,287.255615234375,233.518798828125,200.716064453125,185.962646484375,149.28369140625,58.6962890625,6.694091796875,29.54736328125,19.577392578125,136.754638671875
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_827.tif,1040.6513671875,794.18310546875,566.575927734375,279.3076171875,245.455810546875,258.8486328125,254.09912109375,209.083984375,83.17724609375,11.47021484375,37.6455078125,17.39453125,202.725830078125
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_828.tif,1350.718017578125,1128.3232421875,1205.823486328125,701.060791015625,1202.529541015625,835.78857421875,842.7431640625,658.90185546875,103.869384765625,7.115478515625,132.999267578125,97.8154296875,544.96728515625
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_829.tif,1192.53564453125,900.650634765625,709.269287109375,403.557861328125,386.527587890625,316.4892578125,306.1630859375,244.46142578125,68.165283203125,5.477783203125,51.755859375,29.229248046875,232.508544921875
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_83.tif,1107.125,771.1796875,461.44091796875,236.83935546875,198.7587890625,169.728759765625,149.656005859375,123.5537109375,58.2236328125,8.068359375,19.017578125,9.599609375,110.646728515625
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_830.tif,1352.58642578125,1127.68017578125,1202.4130859375,752.14306640625,1017.886962890625,934.8251953125,1029.3779296875,870.45849609375,161.424072265625,7.48876953125,277.715087890625,156.96337890625,855.02099609375
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_831.tif,1438.985107421875,1233.095458984375,1150.14111328125,900.496337890625,768.08984375,424.06982421875,392.697998046875,324.412353515625,92.30078125,9.94873046875,65.557373046875,44.22705078125,273.530029296875
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_832.tif,1463.43994140625,1350.61767578125,1340.564697265625,983.82958984375,832.797119140625,358.228759765625,353.402587890625,274.059814453125,59.86328125,6.070556640625,26.442138671875,16.260498046875,213.650634765625
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_833.tif,1344.8955078125,1160.552978515625,1059.153076171875,1065.537109375,1080.40673828125,912.691650390625,934.3388671875,788.56396484375,155.0302734375,9.0859375,194.890869140625,157.513916015625,735.920166015625
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_834.tif,1430.23388671875,1231.777099609375,1296.0537109375,837.08935546875,884.976318359375,675.2294921875,701.922607421875,653.233642578125,204.462890625,10.29736328125,450.1181640625,310.912353515625,644.742919921875
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_835.tif,1181.95947265625,848.73681640625,532.275146484375,265.927490234375,222.928466796875,210.33935546875,193.607666015625,153.314208984375,61.158447265625,7.818115234375,27.0283203125,15.460693359375,145.3720703125
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_836.tif,1041.820068359375,706.544189453125,423.107666015625,234.3388671875,195.947998046875,184.60107421875,169.686279296875,135.842529296875,57.474609375,7.275390625,21.957275390625,12.45556640625,125.336669921875
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_837.tif,1195.956298828125,819.581787109375,516.636474609375,298.82861328125,260.03955078125,244.970947265625,221.263916015625,180.548583984375,66.713134765625,7.673095703125,29.92041015625,14.98095703125,171.1240234375
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_838.tif,1049.716552734375,738.3330078125,499.840087890625,273.616943359375,222.44384765625,171.210693359375,151.4189453125,120.196044921875,49.609375,5.966796875,12.4873046875,6.5185546875,106.611572265625
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_839.tif,1440.76806640625,1236.77978515625,1131.430908203125,730.263671875,577.846435546875,335.261474609375,309.25390625,257.533447265625,89.016845703125,9.268310546875,69.5341796875,48.77978515625,229.694091796875
SeaLake,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_84.tif,1214.119384765625,915.81201171875,709.5595703125,417.0166015625,401.67724609375,542.578857421875,612.388427734375,538.506591796875,133.71728515625,6.5634765625,239.007080078125,112.7919921875,589.380859375
