class,image,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B10,B11,B12
River,River_1004.tif,1213.61376953125,975.57275390625,854.668212890625,548.959716796875,651.484619140625,1162.375,1404.9091796875,1321.527099609375,327.7529296875,7.556884765625,767.388427734375,395.129638671875,1482.736328125
River,River_1005.tif,1121.8828125,839.62744140625,695.2724609375,399.693603515625,477.617431640625,1044.34375,1333.29833984375,1237.971435546875,289.148681640625,7.314208984375,570.7734375,257.640380859375,1429.947021484375
River,River_1006.tif,1178.569580078125,858.150146484375,756.013671875,460.02099609375,793.74951171875,2417.778564453125,3255.54638671875,3197.39892578125,1261.04052734375,12.860595703125,1161.801025390625,547.821533203125,3476.86669921875
River,River_1007.tif,1453.290283203125,1222.859375,1196.35888671875,1108.576416015625,1349.645751953125,2239.2685546875,2659.95556640625,2533.334716796875,604.810791015625,11.5478515625,2280.2265625,1471.16943359375,2871.665771484375
River,River_1008.tif,1414.189697265625,1100.200439453125,890.48779296875,738.32470703125,802.73828125,922.38330078125,1024.2666015625,974.84375,275.62890625,10.612060546875,934.806396484375,557.264892578125,1096.355712890625
River,River_1009.tif,1368.255859375,1165.552001953125,1071.158447265625,754.3828125,848.935546875,1320.826904296875,1544.4287109375,1502.83447265625,612.111572265625,11.0966796875,903.382568359375,534.453125,1612.974853515625
River,River_101.tif,1139.52099609375,877.32470703125,855.7177734375,556.41162109375,1007.59033203125,2485.591796875,3019.019775390625,2949.689697265625,1133.657470703125,10.5546875,1374.089111328125,698.265869140625,3244.813232421875
River,River_1010.tif,1462.328125,1101.28955078125,887.98876953125,673.692626953125,890.51611328125,1444.5966796875,1645.171142578125,1654.691162109375,914.921630859375,13.75048828125,1284.8232421875,706.823974609375,1819.9560546875
River,River_1011.tif,1272.239013671875,986.886962890625,867.175537109375,604.209716796875,921.896484375,2091.591552734375,2605.126220703125,2502.91259765625,536.368896484375,9.79931640625,1619.218017578125,719.926025390625,2912.26953125
River,River_1012.tif,1316.0029296875,1037.876220703125,904.173828125,774.229248046875,992.782470703125,1744.061767578125,2101.377685546875,1969.63623046875,381.85546875,9.30322265625,1722.580078125,1006.84130859375,2347.0205078125
River,River_1013.tif,1249.133544921875,956.447509765625,898.1474609375,592.4052734375,1062.810302734375,2700.671875,3451.195556640625,3398.486328125,1386.98828125,13.642333984375,1562.08837890625,820.71484375,3726.82666015625
River,River_1014.tif,1321.536865234375,1090.806396484375,1011.87548828125,836.910400390625,1067.230712890625,1774.121337890625,2016.460693359375,1986.550537109375,859.9560546875,12.881103515625,1473.419189453125,968.504638671875,2136.10498046875
River,River_1015.tif,1384.64599609375,1176.04248046875,1085.949462890625,748.169189453125,750.126220703125,1058.539794921875,1225.3984375,1155.185791015625,283.501220703125,7.7529296875,686.52001953125,373.3642578125,1276.145751953125
River,River_1016.tif,1253.635498046875,955.392333984375,791.187255859375,505.099609375,740.541259765625,2045.180908203125,2671.231689453125,2532.746826171875,434.462890625,8.7236328125,1296.73876953125,489.365478515625,2969.79833984375
River,River_1017.tif,1472.610107421875,1262.466552734375,1193.17919921875,1016.689453125,1069.784912109375,1436.134765625,1711.157470703125,1563.178466796875,340.162353515625,8.437255859375,1048.103515625,589.70556640625,1751.997802734375
River,River_1018.tif,1217.0009765625,962.6767578125,863.174072265625,599.553466796875,921.47607421875,1936.1669921875,2418.324951171875,2342.653564453125,594.9326171875,8.918212890625,1586.345703125,775.09765625,2695.1435546875
River,River_1019.tif,1207.032470703125,965.552001953125,921.577880859375,715.173583984375,1103.68994140625,2312.8486328125,2761.650146484375,2697.010986328125,1080.34716796875,12.36328125,1587.060546875,928.80126953125,2970.3759765625
River,River_102.tif,1329.58251953125,1045.851806640625,897.322265625,734.23681640625,944.107421875,1631.36669921875,1945.924560546875,1870.45751953125,582.536376953125,10.6591796875,1320.85009765625,765.100830078125,2125.349853515625
River,River_1020.tif,1486.0283203125,1166.549560546875,1020.657958984375,828.3544921875,1013.463623046875,1721.451171875,2046.25927734375,1907.345703125,416.876953125,9.671875,1423.734619140625,903.519775390625,2205.39794921875
River,River_1021.tif,1163.608154296875,929.947509765625,860.85595703125,670.549560546875,1074.572021484375,2222.365478515625,2677.33935546875,2614.87890625,942.759033203125,11.784912109375,1471.681884765625,743.639892578125,2881.99072265625
River,River_1022.tif,1440.545654296875,1283.605224609375,1365.6416015625,1551.503662109375,1801.972412109375,2502.904541015625,2890.768310546875,2811.27294921875,999.49853515625,15.940185546875,2860.590087890625,1959.792724609375,3138.137939453125
River,River_1023.tif,1340.476318359375,1125.48046875,1060.787841796875,962.540283203125,1078.85400390625,1514.96630859375,1732.720703125,1645.303466796875,484.852294921875,9.445556640625,1599.254638671875,1195.046875,1852.346923828125
River,River_1024.tif,1355.300048828125,1156.924560546875,1135.284912109375,1047.365478515625,1229.351318359375,1971.3154296875,2516.787841796875,2338.969482421875,598.497802734375,11.106689453125,1565.576904296875,948.71923828125,2590.301025390625
River,River_1025.tif,1221.04052734375,926.553466796875,841.383056640625,581.993408203125,946.349365234375,2281.738037109375,2839.5703125,2692.763916015625,638.683349609375,9.704833984375,1580.6064453125,794.221923828125,3115.107177734375
River,River_1026.tif,1676.46826171875,1284.308349609375,1001.864013671875,833.3046875,976.52392578125,1267.95654296875,1399.078369140625,1384.885498046875,709.089599609375,20.185546875,1238.8095703125,813.603271484375,1526.864013671875
River,River_1027.tif,1303.66943359375,1075.5712890625,978.281005859375,866.944580078125,1072.760009765625,1657.877197265625,1943.119140625,1831.037841796875,358.151123046875,9.516357421875,1740.663818359375,1064.791259765625,2149.224609375
River,River_1028.tif,1259.3486328125,1000.849609375,917.62744140625,693.869140625,1010.45703125,2233.32568359375,2757.12158203125,2649.961181640625,700.50146484375,11.443115234375,1541.0263671875,898.322998046875,2979.479736328125
River,River_1029.tif,1174.44873046875,908.084716796875,786.699951171875,520.656005859375,888.223876953125,2326.636474609375,2979.83154296875,2932.107177734375,1138.45703125,12.41650390625,1392.922119140625,721.615478515625,3211.668701171875
River,River_103.tif,1479.415771484375,1297.78125,1252.60546875,1156.08544921875,1246.774658203125,1703.026123046875,2015.121826171875,1867.693115234375,443.74853515625,8.764892578125,1273.767333984375,787.55712890625,2060.552734375
River,River_1030.tif,1276.92919921875,1018.658203125,888.15283203125,582.78857421875,702.95654296875,1351.10888671875,1638.484375,1588.0791015625,400.890625,8.713134765625,945.807861328125,443.183837890625,1802.515380859375
River,River_1031.tif,1192.050537109375,925.697265625,860.865478515625,641.459228515625,1024.025146484375,2215.707275390625,2682.549072265625,2613.046875,743.0478515625,9.841552734375,1621.585693359375,807.831787109375,2974.897705078125
River,River_1032.tif,1253.501953125,949.21826171875,797.0283203125,587.010986328125,784.450439453125,1623.759521484375,1972.766845703125,1905.591796875,651.627685546875,8.960693359375,1139.281005859375,621.140869140625,2150.26708984375
River,River_1033.tif,1344.01171875,1055.201171875,901.345947265625,702.896240234375,912.738525390625,1763.642822265625,2159.779541015625,2040.52001953125,360.939453125,9.3486328125,1408.58056640625,727.88623046875,2379.071044921875
River,River_1034.tif,1351.99462890625,1079.978271484375,1003.5849609375,834.995849609375,1015.717529296875,1901.068115234375,2291.753662109375,2156.983642578125,466.446044921875,9.0654296875,1425.550537109375,906.519775390625,2447.081298828125
River,River_1035.tif,1322.432373046875,1097.232666015625,1122.752685546875,885.929931640625,1208.782470703125,2610.855224609375,3224.01904296875,3057.515380859375,692.54052734375,10.506591796875,1347.8740234375,648.943115234375,3421.6904296875
River,River_1036.tif,2011.259521484375,1724.67919921875,1495.4130859375,1638.196533203125,1751.273193359375,1876.73974609375,2030.783447265625,1975.298828125,800.5087890625,13.369384765625,2054.41357421875,1548.662353515625,2201.2275390625
River,River_1037.tif,1735.458251953125,1354.018798828125,967.06298828125,832.349609375,960.4130859375,1120.123291015625,1214.50634765625,1228.41015625,700.03076171875,18.988525390625,1041.15478515625,676.55419921875,1342.63818359375
River,River_1038.tif,1245.748046875,989.473388671875,906.247802734375,695.635009765625,999.356201171875,2050.797119140625,2497.0458984375,2379.388427734375,530.697509765625,9.060546875,1697.838623046875,872.017333984375,2747.6240234375
River,River_1039.tif,1086.06982421875,825.5859375,662.07275390625,382.995361328125,445.8994140625,793.87548828125,952.427734375,888.34912109375,202.484619140625,6.8291015625,529.97265625,253.177001953125,1010.920166015625
River,River_104.tif,1292.968505859375,1093.09130859375,1026.30712890625,744.17138671875,901.21240234375,1589.53662109375,1891.3876953125,1815.917724609375,457.19677734375,8.927734375,1332.249755859375,731.311767578125,2046.184814453125
River,River_1040.tif,1263.685302734375,965.802490234375,825.328369140625,599.766845703125,826.5341796875,1524.10986328125,1811.256591796875,1713.31640625,435.300537109375,8.949462890625,1244.718505859375,651.001953125,1982.05322265625
River,River_1041.tif,1332.385009765625,1054.18408203125,946.71337890625,746.033203125,955.83984375,1731.54541015625,2072.19384765625,1977.603271484375,648.2109375,9.4716796875,1257.3310546875,807.74609375,2206.457763671875
River,River_1042.tif,1308.33154296875,999.461669921875,898.073974609375,676.798828125,1032.7255859375,2108.109130859375,2567.101318359375,2479.11328125,674.587890625,10.60498046875,1871.4013671875,980.792236328125,2890.895263671875
River,River_1043.tif,1285.089111328125,952.54052734375,794.948974609375,527.701171875,787.9248046875,1909.027587890625,2425.79150390625,2318.74462890625,579.964599609375,8.310791015625,1285.690673828125,592.195556640625,2694.57421875
River,River_1044.tif,1341.239501953125,1102.764404296875,1089.89599609375,954.984375,1388.68115234375,2344.65380859375,2716.264404296875,2677.0380859375,1245.027099609375,36.61572265625,1913.43603515625,1252.758544921875,2914.712890625
River,River_1045.tif,1248.968994140625,968.1708984375,903.176025390625,594.919921875,1010.6083984375,2372.144775390625,2915.169921875,2759.423095703125,642.896240234375,10.6513671875,1501.58447265625,713.07666015625,3159.14208984375
River,River_1046.tif,1278.007080078125,1012.965087890625,859.696533203125,600.546142578125,770.794677734375,1492.645751953125,1787.936279296875,1747.477294921875,476.11474609375,8.2099609375,957.9404296875,446.356201171875,1987.28125
River,River_1047.tif,1291.50341796875,1066.0126953125,986.733154296875,903.49853515625,1160.027587890625,1420.091796875,1631.7392578125,1543.853271484375,369.83544921875,9.532958984375,1510.220947265625,912.38720703125,1727.61279296875
River,River_1048.tif,1368.450439453125,1143.464599609375,1145.777587890625,955.889404296875,1169.914306640625,2192.8251953125,2662.98486328125,2498.92529296875,539.3681640625,9.665283203125,1036.42578125,507.822021484375,2802.056884765625
River,River_1049.tif,1216.5986328125,934.195556640625,747.88818359375,668.362548828125,837.76416015625,1144.056640625,1269.434326171875,1249.295654296875,600.95068359375,15.36669921875,1143.3154296875,708.184326171875,1351.682861328125
River,River_105.tif,1161.2412109375,944.289794921875,857.5869140625,566.392333984375,748.657470703125,1648.98193359375,2041.244873046875,1959.178466796875,600.28369140625,7.49560546875,1075.992919921875,546.341796875,2185.001708984375
River,River_1050.tif,1290.169677734375,1041.482421875,891.2802734375,610.617431640625,741.03662109375,1335.83984375,1578.577880859375,1528.2900390625,428.990478515625,8.175537109375,858.51904296875,413.889404296875,1730.987548828125
River,River_1051.tif,1403.75146484375,1211.334716796875,1142.197265625,916.5595703125,1125.37255859375,1604.2705078125,1801.59375,1715.457275390625,574.498779296875,10.006103515625,991.926025390625,515.31298828125,1846.305908203125
River,River_1052.tif,1160.18212890625,911.6259765625,744.462646484375,380.645751953125,565.3369140625,1338.670166015625,1647.7958984375,1550.60888671875,306.9169921875,8.222412109375,844.699951171875,321.44677734375,1793.3984375
River,River_1053.tif,1136.49267578125,890.815673828125,802.603271484375,554.44482421875,890.791748046875,1868.468994140625,2248.13232421875,2189.462158203125,818.76318359375,10.454833984375,1167.16552734375,629.732666015625,2404.19482421875
River,River_1054.tif,1340.999267578125,1072.619384765625,954.6474609375,634.47509765625,823.085205078125,1626.074462890625,1989.24072265625,1880.61279296875,453.09521484375,9.825927734375,1037.335205078125,490.887939453125,2117.866943359375
River,River_1055.tif,1239.7939453125,999.07861328125,961.6787109375,658.90283203125,918.162841796875,2286.69677734375,2877.181884765625,2751.20703125,631.53173828125,8.66455078125,1375.179443359375,676.75537109375,3104.733642578125
River,River_1056.tif,1623.37353515625,1412.4716796875,1281.419189453125,1178.125244140625,1150.412109375,1248.566650390625,1338.088623046875,1212.177001953125,283.213623046875,8.266845703125,1250.8681640625,977.4716796875,1361.248291015625
River,River_1057.tif,1386.723388671875,1201.469482421875,1160.25390625,896.17724609375,1151.263427734375,1851.427490234375,2145.866943359375,2073.7392578125,692.19970703125,9.777587890625,1074.65673828125,490.937744140625,2246.112060546875
River,River_1058.tif,1313.246337890625,1040.2119140625,884.380126953125,654.648681640625,795.228271484375,1398.670166015625,1691.35107421875,1602.89501953125,370.9716796875,8.3837890625,1064.015380859375,572.8154296875,1818.5947265625
River,River_1059.tif,1317.994873046875,1070.42529296875,963.452880859375,798.005126953125,1009.515380859375,1774.382080078125,2136.525634765625,2043.3662109375,468.71044921875,11.17431640625,1543.1884765625,879.53369140625,2344.078125
River,River_106.tif,1175.052490234375,973.91845703125,924.51708984375,596.78369140625,730.88916015625,1702.849365234375,2160.735595703125,2063.012451171875,619.115478515625,8.34228515625,890.6259765625,370.135009765625,2283.316162109375
River,River_1060.tif,1278.1396484375,1024.952880859375,916.148193359375,584.73193359375,786.119384765625,1681.99462890625,2080.277099609375,2020.922607421875,506.2529296875,8.495361328125,1200.348876953125,516.27880859375,2312.51416015625
River,River_1061.tif,1307.92626953125,1005.1630859375,856.59130859375,609.787109375,763.23291015625,1378.1630859375,1636.3037109375,1582.107421875,675.1044921875,9.40087890625,896.904541015625,511.7373046875,1736.500732421875
River,River_1062.tif,1304.793212890625,955.1865234375,742.751220703125,515.44775390625,707.72509765625,1571.909912109375,1997.541259765625,1925.7744140625,504.689208984375,9.249755859375,1234.966064453125,553.26513671875,2264.680908203125
River,River_1063.tif,1504.47119140625,1154.440673828125,839.6435546875,615.852783203125,618.731689453125,685.640869140625,741.33740234375,708.2802734375,195.21484375,11.7314453125,812.402099609375,476.486328125,813.9599609375
River,River_1064.tif,1187.9150390625,897.598876953125,773.372802734375,564.003173828125,764.4814453125,1623.031982421875,2029.85791015625,1956.93505859375,619.0244140625,10.03369140625,1208.92138671875,686.187255859375,2225.659912109375
River,River_1065.tif,1108.7353515625,857.64599609375,719.720458984375,440.477294921875,571.736083984375,1277.020263671875,1608.319091796875,1531.150390625,328.544677734375,7.632568359375,889.38037109375,411.8203125,1763.436279296875
River,River_1066.tif,1416.22021484375,1153.213623046875,1006.383056640625,924.589599609375,929.748046875,1059.851318359375,1142.660888671875,1037.867431640625,259.468017578125,8.111572265625,1042.826904296875,858.935546875,1155.811279296875
River,River_1067.tif,1296.780029296875,978.807861328125,828.634033203125,610.701416015625,872.60888671875,1843.27099609375,2255.606689453125,2162.696044921875,566.16064453125,9.923828125,1522.677978515625,785.481689453125,2506.84912109375
River,River_1068.tif,1193.775634765625,973.94482421875,890.009521484375,478.783447265625,626.14697265625,1511.080322265625,1900.173583984375,1863.21533203125,531.01953125,9.080322265625,953.532958984375,375.33447265625,2081.8173828125
River,River_1069.tif,1106.14013671875,838.10302734375,783.2919921875,486.299072265625,878.05322265625,1985.357666015625,2339.121337890625,2276.373779296875,923.51953125,10.608642578125,1167.72509765625,566.865234375,2523.25390625
River,River_107.tif,1253.865234375,984.903564453125,859.969482421875,748.8740234375,867.1513671875,1273.23291015625,1465.261474609375,1395.490234375,402.9931640625,8.748291015625,1228.291015625,817.908935546875,1579.36083984375
River,River_1070.tif,1321.89013671875,1051.28662109375,985.11181640625,741.654541015625,926.96337890625,1721.949462890625,2076.334716796875,1954.923828125,430.923828125,8.371826171875,1076.420654296875,621.876708984375,2183.854736328125
River,River_1071.tif,1319.869873046875,1077.51220703125,974.514892578125,747.864501953125,1114.5458984375,1829.096435546875,2067.386962890625,2064.021728515625,754.008056640625,10.957275390625,1829.04833984375,918.29931640625,2330.866943359375
River,River_1072.tif,1092.1123046875,838.6962890625,713.728759765625,419.875732421875,596.532958984375,1417.78662109375,1792.103759765625,1706.6630859375,369.40234375,7.671142578125,935.79443359375,402.657958984375,1965.48291015625
River,River_1073.tif,1332.71484375,1126.966552734375,1098.614990234375,1083.37060546875,1413.461181640625,2045.4794921875,2301.766357421875,2304.71044921875,1079.078125,15.30615234375,2154.569091796875,1490.5263671875,2508.902587890625
River,River_1074.tif,1164.9638671875,912.64453125,838.4072265625,560.171875,938.034912109375,2253.47802734375,2771.942626953125,2664.489013671875,657.856689453125,9.47265625,1581.57958984375,782.74658203125,3059.797607421875
River,River_1075.tif,1339.049560546875,1025.132080078125,858.029296875,678.456298828125,845.326904296875,1584.96630859375,1949.6474609375,1821.007568359375,352.119384765625,8.90185546875,1301.626708984375,707.851318359375,2160.133544921875
River,River_1076.tif,1282.192138671875,1022.873779296875,874.253173828125,597.149169921875,735.489990234375,1367.388427734375,1637.0576171875,1584.769775390625,430.359375,8.11962890625,773.81103515625,345.706298828125,1789.638671875
River,River_1077.tif,1828.370361328125,1375.884033203125,985.13037109375,700.688720703125,967.114013671875,1688.21044921875,1940.600830078125,1878.56689453125,608.79443359375,17.22216796875,1158.07666015625,628.001220703125,2116.351806640625
River,River_1078.tif,1330.698974609375,1031.622802734375,892.547119140625,660.3876953125,826.68896484375,1428.52783203125,1672.951171875,1617.353759765625,692.83251953125,9.62109375,971.09375,582.824951171875,1769.551513671875
River,River_1079.tif,1166.911865234375,932.29443359375,824.373046875,618.583984375,777.007568359375,1426.338623046875,1780.544189453125,1696.59521484375,377.532470703125,8.48779296875,1336.4560546875,736.05322265625,1952.791259765625
River,River_108.tif,1274.182861328125,935.8408203125,728.01611328125,526.3994140625,644.297607421875,1161.242431640625,1386.99169921875,1326.373291015625,358.32373046875,8.832275390625,900.712646484375,503.78857421875,1527.561279296875
River,River_1080.tif,1201.59619140625,1012.112548828125,964.185546875,622.652099609375,699.778076171875,1390.10693359375,1751.000732421875,1656.96337890625,506.499755859375,8.931884765625,728.48046875,331.8671875,1833.919677734375
River,River_1081.tif,1313.476318359375,1078.484375,1095.0615234375,899.451416015625,1311.023193359375,2430.152587890625,2920.67041015625,2837.25830078125,1246.18359375,11.904541015625,1317.26220703125,718.122802734375,3022.940673828125
River,River_1082.tif,1199.326416015625,929.580810546875,758.0400390625,621.072998046875,815.272705078125,1110.939697265625,1262.95849609375,1266.233154296875,524.644775390625,11.23974609375,1099.730224609375,647.375732421875,1394.82470703125
River,River_1083.tif,1372.94384765625,1063.46435546875,857.572021484375,670.82421875,868.742919921875,1403.5869140625,1593.191162109375,1610.387451171875,888.271240234375,15.022216796875,1304.401611328125,751.723388671875,1738.81640625
River,River_1084.tif,1169.2529296875,884.72900390625,743.777587890625,464.573486328125,681.009765625,1818.179931640625,2333.8466796875,2281.2646484375,725.47021484375,9.51123046875,994.025146484375,391.6728515625,2555.448974609375
River,River_1085.tif,1128.707763671875,827.43505859375,719.5673828125,468.86572265625,748.489013671875,1883.837646484375,2332.2958984375,2286.753173828125,723.661376953125,8.72216796875,1376.219482421875,627.935302734375,2579.07177734375
River,River_1086.tif,1410.36083984375,1176.22412109375,1148.646240234375,965.80078125,1188.75390625,2101.700927734375,2527.96533203125,2409.84033203125,471.3359375,10.93798828125,1903.47509765625,1095.71728515625,2780.849853515625
River,River_1087.tif,1094.828125,838.313720703125,696.105224609375,411.396484375,535.8701171875,1170.058837890625,1460.124267578125,1372.995849609375,296.986572265625,6.943603515625,723.05419921875,322.114013671875,1573.703857421875
River,River_1088.tif,1283.286376953125,1057.14501953125,1038.75048828125,846.391357421875,1203.35791015625,2290.827880859375,2695.208251953125,2590.83349609375,729.7216796875,10.143798828125,1868.236083984375,1128.200439453125,2908.1357421875
SeaLake,SeaLake_1.tif,1042.9833984375,716.423828125,440.421142578125,249.398193359375,213.968505859375,185.771728515625,168.317626953125,136.11572265625,67.521484375,8.64501953125,29.82421875,13.8388671875,119.756103515625
SeaLake,SeaLake_10.tif,1145.62939453125,824.624755859375,560.26513671875,324.238037109375,295.985595703125,339.552490234375,354.180908203125,293.98681640625,93.95263671875,7.487060546875,81.685791015625,46.536865234375,297.96484375
SeaLake,SeaLake_100.tif,1213.282958984375,818.728515625,512.20947265625,311.503173828125,280.646728515625,260.3310546875,240.689697265625,195.74951171875,69.416748046875,7.899658203125,32.94873046875,15.614990234375,181.914794921875
SeaLake,SeaLake_1000.tif,1217.375732421875,822.65185546875,518.491455078125,319.955078125,295.114013671875,280.755859375,263.41259765625,218.91943359375,74.49951171875,7.177490234375,42.310791015625,21.4365234375,206.975341796875
SeaLake,SeaLake_1001.tif,1055.4462890625,721.540283203125,440.986328125,250.739013671875,214.01220703125,210.779296875,197.719970703125,162.0029296875,70.373779296875,15.219482421875,37.160400390625,22.23681640625,153.897705078125
SeaLake,SeaLake_1002.tif,1259.954345703125,907.884521484375,680.4111328125,403.5244140625,410.489990234375,453.841796875,466.281005859375,427.203857421875,203.082763671875,11.12158203125,234.586669921875,139.0986328125,444.114013671875
SeaLake,SeaLake_1003.tif,1297.958984375,996.572265625,825.65380859375,588.200439453125,530.493408203125,453.7197265625,459.423583984375,375.522216796875,86.813232421875,6.809326171875,100.4052734375,57.502197265625,378.354248046875
SeaLake,SeaLake_1004.tif,1118.99951171875,775.144775390625,459.169189453125,239.098388671875,202.642578125,173.143798828125,150.159912109375,125.146240234375,60.60986328125,7.5966796875,18.648681640625,9.84228515625,112.263671875
SeaLake,SeaLake_1005.tif,942.7109375,677.4912109375,482.240478515625,320.970703125,332.9091796875,441.508056640625,485.036865234375,445.629150390625,146.36474609375,5.577880859375,286.47412109375,175.372314453125,486.787109375
SeaLake,SeaLake_1006.tif,1074.42041015625,714.55810546875,434.8896484375,243.851806640625,204.8037109375,193.8681640625,176.341552734375,141.99072265625,59.312255859375,7.239501953125,24.412109375,13.61181640625,132.872314453125
SeaLake,SeaLake_1007.tif,1363.002685546875,1210.3916015625,1191.125244140625,845.20654296875,808.42578125,707.322509765625,808.436767578125,738.81494140625,226.73486328125,6.8525390625,309.193359375,133.0888671875,760.7001953125
SeaLake,SeaLake_1008.tif,1203.844482421875,872.756591796875,641.802490234375,409.54052734375,422.7353515625,368.87841796875,372.07470703125,307.875,78.106689453125,5.864013671875,82.578125,39.12109375,307.160888671875
SeaLake,SeaLake_1009.tif,1241.554931640625,1029.93701171875,1251.4560546875,697.978515625,1014.822509765625,535.38720703125,516.809814453125,419.4453125,127.99462890625,9.1025390625,157.245849609375,125.132080078125,357.78857421875
SeaLake,SeaLake_101.tif,1449.268798828125,1339.137451171875,1332.10791015625,986.371337890625,836.777587890625,356.652587890625,352.305419921875,271.733642578125,60.02587890625,6.31396484375,25.798828125,16.623046875,209.644775390625
SeaLake,SeaLake_1010.tif,1436.76171875,1236.856689453125,1183.4365234375,1053.513916015625,970.979736328125,578.546630859375,549.7607421875,453.968505859375,105.960205078125,9.5595703125,77.292236328125,46.806396484375,375.7060546875
SeaLake,SeaLake_1011.tif,1124.506591796875,780.76513671875,513.197998046875,302.120849609375,334.127685546875,574.043212890625,666.573486328125,627.985595703125,222.439453125,8.911376953125,265.42626953125,117.695556640625,673.0947265625
SeaLake,SeaLake_1012.tif,1177.76123046875,845.238525390625,531.974853515625,266.08251953125,222.90771484375,207.912353515625,193.503173828125,153.250732421875,60.38525390625,7.6982421875,26.939453125,15.771728515625,143.7548828125
SeaLake,SeaLake_1013.tif,1321.712158203125,1076.076416015625,1175.582763671875,836.871826171875,920.583740234375,738.187255859375,803.69091796875,720.83349609375,178.197021484375,8.59814453125,430.595458984375,295.89111328125,739.1640625
SeaLake,SeaLake_1014.tif,1036.732177734375,783.78076171875,564.227783203125,279.913330078125,248.0986328125,265.389892578125,261.472412109375,213.651611328125,85.249755859375,11.644775390625,44.974853515625,26.455322265625,208.854248046875
SeaLake,SeaLake_1015.tif,1075.9287109375,848.842529296875,803.36376953125,550.884033203125,710.425537109375,786.898193359375,891.467529296875,823.921630859375,311.45947265625,7.631591796875,509.066162109375,259.385498046875,876.501708984375
SeaLake,SeaLake_1016.tif,1198.81201171875,905.5859375,667.276123046875,382.64990234375,314.57373046875,272.950927734375,261.500244140625,212.9921875,67.892333984375,5.6875,61.39453125,38.5654296875,209.09375
SeaLake,SeaLake_1017.tif,1115.238037109375,775.6298828125,461.014892578125,235.87109375,196.6083984375,167.2041015625,144.6591796875,120.09619140625,56.42529296875,7.561767578125,17.187744140625,6.90185546875,106.662841796875
SeaLake,SeaLake_1018.tif,1115.56689453125,772.27587890625,457.598388671875,238.010009765625,200.4140625,171.020751953125,148.136474609375,124.0537109375,58.868408203125,7.818115234375,17.164794921875,8.27734375,112.74658203125
SeaLake,SeaLake_1019.tif,1031.421875,737.4169921875,499.237548828125,267.694580078125,229.356201171875,230.10400390625,218.3974609375,178.52734375,75.57861328125,7.9541015625,38.956298828125,21.353759765625,170.030517578125
SeaLake,SeaLake_102.tif,1249.0078125,975.07568359375,853.791015625,449.280517578125,422.435546875,582.56201171875,652.793212890625,586.797119140625,162.806396484375,8.877685546875,189.27294921875,91.736083984375,617.027099609375
SeaLake,SeaLake_1020.tif,1082.224609375,774.501220703125,540.535888671875,291.435546875,238.519775390625,205.39697265625,187.997802734375,152.260986328125,59.736083984375,6.88232421875,28.00048828125,18.755859375,137.7333984375
SeaLake,SeaLake_1021.tif,1357.343994140625,1170.957275390625,1069.85302734375,1073.759521484375,1079.405029296875,886.60009765625,903.4580078125,756.33837890625,153.025390625,8.98876953125,196.96630859375,156.00244140625,700.2734375
SeaLake,SeaLake_1022.tif,1212.838623046875,822.735107421875,521.806640625,323.58251953125,300.681640625,273.3701171875,256.70947265625,211.11669921875,75.892578125,8.029541015625,39.388427734375,18.89990234375,197.289306640625
SeaLake,SeaLake_1023.tif,1009.87158203125,720.75,486.794189453125,259.353271484375,219.265380859375,214.855712890625,202.052001953125,165.906005859375,71.671875,8.01318359375,35.3134765625,21.321044921875,154.7021484375
SeaLake,SeaLake_1024.tif,1335.34521484375,1150.0029296875,1048.39599609375,1058.10546875,1096.580078125,1004.814697265625,1049.02197265625,911.525146484375,203.896240234375,8.914794921875,233.4794921875,177.529296875,899.80615234375
SeaLake,SeaLake_1025.tif,1138.85986328125,781.104248046875,470.031494140625,241.5849609375,200.076904296875,176.966552734375,145.342529296875,118.884521484375,63.255126953125,7.062744140625,16.141845703125,10.25341796875,109.368408203125
SeaLake,SeaLake_1026.tif,1457.841064453125,1251.4140625,1159.3466796875,878.4365234375,740.04296875,415.135498046875,385.63427734375,323.257080078125,100.85107421875,9.3388671875,87.83984375,61.2451171875,280.272705078125
SeaLake,SeaLake_1027.tif,1435.152099609375,1229.645751953125,1138.153564453125,822.3935546875,676.190673828125,370.06396484375,342.69677734375,282.899658203125,87.693359375,9.583740234375,62.2158203125,43.969482421875,243.475830078125
SeaLake,SeaLake_1028.tif,1211.885498046875,903.0380859375,693.791259765625,397.02978515625,331.20361328125,284.310546875,275.5546875,223.223388671875,67.968505859375,6.208740234375,60.47314453125,37.6015625,217.86474609375
SeaLake,SeaLake_1029.tif,1223.34326171875,958.86572265625,661.957763671875,292.612060546875,249.693359375,252.6865234375,242.83837890625,195.956787109375,70.832275390625,6.9169921875,37.9599609375,17.27294921875,191.405029296875
SeaLake,SeaLake_103.tif,1200.01953125,911.196533203125,776.555908203125,452.5205078125,563.786376953125,426.6064453125,424.3115234375,339.727294921875,78.259521484375,5.528564453125,84.9482421875,50.059814453125,318.876220703125
SeaLake,SeaLake_1030.tif,1177.078369140625,792.944091796875,482.895751953125,284.4794921875,250.53076171875,236.5380859375,214.45654296875,173.9716796875,65.688720703125,7.52197265625,29.59326171875,13.232421875,166.139404296875
